class,lh_x1,lh_y1,lh_z1,lh_x2,lh_y2,lh_z2,lh_x3,lh_y3,lh_z3,lh_x4,lh_y4,lh_z4,lh_x5,lh_y5,lh_z5,lh_x6,lh_y6,lh_z6,lh_x7,lh_y7,lh_z7,lh_x8,lh_y8,lh_z8,lh_x9,lh_y9,lh_z9,lh_x10,lh_y10,lh_z10,lh_x11,lh_y11,lh_z11,lh_x12,lh_y12,lh_z12,lh_x13,lh_y13,lh_z13,lh_x14,lh_y14,lh_z14,lh_x15,lh_y15,lh_z15,lh_x16,lh_y16,lh_z16,lh_x17,lh_y17,lh_z17,lh_x18,lh_y18,lh_z18,lh_x19,lh_y19,lh_z19,lh_x20,lh_y20,lh_z20,lh_x21,lh_y21,lh_z21,rh_x1,rh_y1,rh_z1,rh_x2,rh_y2,rh_z2,rh_x3,rh_y3,rh_z3,rh_x4,rh_y4,rh_z4,rh_x5,rh_y5,rh_z5,rh_x6,rh_y6,rh_z6,rh_x7,rh_y7,rh_z7,rh_x8,rh_y8,rh_z8,rh_x9,rh_y9,rh_z9,rh_x10,rh_y10,rh_z10,rh_x11,rh_y11,rh_z11,rh_x12,rh_y12,rh_z12,rh_x13,rh_y13,rh_z13,rh_x14,rh_y14,rh_z14,rh_x15,rh_y15,rh_z15,rh_x16,rh_y16,rh_z16,rh_x17,rh_y17,rh_z17,rh_x18,rh_y18,rh_z18,rh_x19,rh_y19,rh_z19,rh_x20,rh_y20,rh_z20,rh_x21,rh_y21,rh_z21
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331911862,0.889742315,0,0.351009995,0.930404782,0.023425285,0.38780427,0.949775636,0.03603211,0.420360297,0.941321075,0.043988772,0.434263647,0.92521739,0.05186804,0.422458082,0.961584985,0.030510588,0.450073689,0.948225737,0.041301031,0.466863811,0.938203931,0.048394032,0.47962147,0.928719878,0.052589413,0.438566655,0.938892305,0.019513968,0.448060066,0.919534743,0.033838522,0.437755346,0.905396163,0.042668432,0.427381426,0.897889853,0.047461797,0.447420061,0.906994939,0.00940589,0.462651968,0.892653048,0.022145839,0.448817164,0.88290292,0.030708611,0.434756398,0.877051175,0.033953413,0.454539359,0.86964643,-0.00025709,0.488782227,0.858973026,0.003205645,0.510072589,0.851608932,0.005858527,0.526579201,0.848491609,0.00787827
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326348603,0.899317145,0,0.363626748,0.856141865,0.012146414,0.407071829,0.854279757,0.015575578,0.430460006,0.878007352,0.016478214,0.433794498,0.904971361,0.018905731,0.443849653,0.874077678,0.008663388,0.483413517,0.861580968,0.010887831,0.50810492,0.858847141,0.012466085,0.527222574,0.859274983,0.013776709,0.442777723,0.916006207,0.002390969,0.448867857,0.907270849,0.011920176,0.434239894,0.901772141,0.021562997,0.420270383,0.897529006,0.026852725,0.431587189,0.948522747,-0.00327511,0.433365852,0.937904477,0.006112998,0.420278996,0.929283798,0.013470638,0.409305096,0.922223985,0.016549479,0.418166667,0.973612964,-0.009187961,0.418848574,0.964079976,-0.001822668,0.408522248,0.952834666,0.003344131,0.399639368,0.945929289,0.006698608
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322285682,0.897918224,0,0.360973537,0.85128814,0.014205668,0.405321836,0.84999454,0.019160863,0.430627435,0.873177767,0.022228926,0.436659515,0.898436785,0.026748974,0.438146472,0.871958315,0.00547506,0.480516404,0.863345504,0.009628239,0.506949425,0.859676003,0.013764899,0.528194487,0.858168542,0.016653322,0.435993761,0.916885734,-0.000197448,0.453091502,0.903830886,0.010964656,0.439147621,0.892604709,0.023869177,0.425510079,0.888718367,0.031420361,0.424073339,0.951325417,-0.004536373,0.437246889,0.935674787,0.005912802,0.424544066,0.924265683,0.01559957,0.413035512,0.920692384,0.020092659,0.410682797,0.97552377,-0.008635557,0.421905488,0.961593449,-0.001296534,0.41249904,0.948623121,0.00507156,0.402940869,0.944885492,0.009263894
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3308025,0.877933085,0,0.353619307,0.924459755,0.017338542,0.388673693,0.943898499,0.026318707,0.420672566,0.936874211,0.032224257,0.434301376,0.921946228,0.038744908,0.421864301,0.960560799,0.016984466,0.434809208,0.944090784,0.023245743,0.43004179,0.926834106,0.029528676,0.423407078,0.917121053,0.033709571,0.439658999,0.934694111,0.007665324,0.442764223,0.911060274,0.016498389,0.431790948,0.895541787,0.023578472,0.420466632,0.891940057,0.026830334,0.449402303,0.900492787,-0.000652681,0.460041523,0.883974373,0.00791294,0.446243137,0.872361898,0.015873119,0.431516826,0.86681366,0.018729826,0.455058187,0.862531602,-0.008749299,0.488202572,0.854613543,-0.009110465,0.512793422,0.848774254,-0.008157153,0.532235146,0.846607327,-0.007104878
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34478724,0.863159418,0,0.363893121,0.906546831,0.013143917,0.395147413,0.931060493,0.019618006,0.42150858,0.928612709,0.022525525,0.429844707,0.915774107,0.025904441,0.431240827,0.954223394,0.016076468,0.436811447,0.942965269,0.017218485,0.426868439,0.921126962,0.019709444,0.414405376,0.908474505,0.021940468,0.451910645,0.927482605,0.005960135,0.447895378,0.913030446,0.009581379,0.43447274,0.901438296,0.013031653,0.420592427,0.898592174,0.014053534,0.462359786,0.893339217,-0.00411718,0.466400832,0.88460505,-0.001410424,0.450542927,0.875859618,0.004477188,0.433807343,0.870717049,0.007094752,0.466941476,0.855151176,-0.014463107,0.495476127,0.84971863,-0.018892618,0.515909195,0.845900953,-0.018402934,0.529726207,0.843998849,-0.016747465
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350248039,0.894281626,0,0.386561871,0.84693408,0.016461367,0.427163035,0.842133522,0.022876272,0.453055412,0.863124013,0.027110172,0.46128419,0.888630509,0.0327994,0.465162754,0.862716615,0.01079473,0.498906881,0.858658433,0.017579313,0.52036953,0.856087327,0.022482738,0.537497163,0.85335201,0.025715182,0.467284769,0.903431416,0.00412126,0.474635363,0.896671474,0.016640723,0.460667461,0.889144301,0.02847754,0.448667079,0.884471476,0.034841437,0.457387328,0.937848568,-0.000961421,0.45777449,0.924691379,0.012019569,0.44400534,0.915447056,0.020862553,0.433963418,0.909938335,0.024351239,0.443069816,0.962679386,-0.005766917,0.44264394,0.950461745,0.003978471,0.43101424,0.940422475,0.010100078,0.421554506,0.936228096,0.013637544
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350671619,0.885084987,0,0.36986059,0.907541513,0.021332333,0.407500744,0.925795794,0.032642309,0.438641638,0.929863751,0.039851137,0.452163875,0.929473042,0.047390014,0.443995059,0.935809851,0.026571577,0.475005537,0.921499729,0.036098275,0.493149668,0.912253022,0.042103309,0.507290244,0.904552042,0.045685802,0.456833661,0.924348176,0.016795244,0.467013627,0.911943436,0.029684305,0.456671953,0.901280105,0.03861424,0.446369499,0.893706203,0.043783046,0.462781698,0.90295881,0.007941208,0.477007151,0.892505288,0.019669548,0.463750839,0.885240972,0.028686963,0.449759007,0.880283058,0.032597844,0.467440069,0.875013709,-0.000567913,0.495880693,0.861966431,0.004007196,0.509886503,0.854419351,0.008057315,0.519026101,0.852158546,0.011140165
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346350491,0.904526412,0,0.379448533,0.855424523,0.008899453,0.421080559,0.849837482,0.011687611,0.445948273,0.872932911,0.013461627,0.451790571,0.899943233,0.01659566,0.456583619,0.872371018,0.002654189,0.496617377,0.86065042,0.004615764,0.521050811,0.857381821,0.006652585,0.541847706,0.85707438,0.008080489,0.45656085,0.916314781,-0.001419232,0.467681855,0.906022787,0.007230208,0.454292476,0.900458276,0.017195942,0.440735638,0.896958172,0.022852125,0.446260214,0.949908853,-0.004746182,0.455931306,0.938728452,0.002468835,0.444222927,0.930755436,0.009958016,0.432521045,0.925728202,0.013552466,0.43356815,0.976253569,-0.008211251,0.44042635,0.962704003,-0.003404654,0.429037184,0.953305662,0.001344382,0.41813311,0.949585497,0.00483981
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34756881,0.89799428,0,0.38181445,0.860641301,0.016529275,0.423204005,0.859718263,0.022553593,0.446790397,0.882097244,0.025772205,0.453165412,0.906757116,0.030276207,0.45795384,0.876745343,0.011092704,0.49688381,0.866042852,0.01582057,0.522442102,0.862178087,0.01942819,0.543240607,0.860803664,0.021748237,0.458233863,0.916472554,0.003805161,0.470128179,0.907902181,0.014406373,0.457339287,0.899139583,0.026359553,0.445322752,0.895123661,0.033528313,0.448990703,0.947043419,-0.002336814,0.459954053,0.938169539,0.007579015,0.448794425,0.928410172,0.017407479,0.437756687,0.923174024,0.022202516,0.437833071,0.967932582,-0.008255915,0.448630929,0.958978355,-0.000919759,0.44271937,0.947109818,0.005605334,0.435627818,0.941089213,0.009845487
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355833292,0.878085315,0,0.375460386,0.926968217,0.013788139,0.408823907,0.945435643,0.021422656,0.439338923,0.934949577,0.026339443,0.452030182,0.917856932,0.031968292,0.443554878,0.962766469,0.014951649,0.453670084,0.942768872,0.019453818,0.444476515,0.920873165,0.024580089,0.433899194,0.909898043,0.028212626,0.461543769,0.936021745,0.006655834,0.461615562,0.908665895,0.013557678,0.449841022,0.89214766,0.019317731,0.438334584,0.8905586,0.02169854,0.471218169,0.902164102,-0.001078248,0.478374869,0.883540392,0.005407542,0.463578701,0.871378303,0.01258247,0.448873013,0.866890132,0.015303015,0.476429194,0.865084052,-0.00886827,0.506685257,0.858087003,-0.010323359,0.52854836,0.854016006,-0.009570801,0.546097577,0.853857934,-0.008496279
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358519673,0.884908795,0,0.397801131,0.831285775,0.018864691,0.444147259,0.825938761,0.03035252,0.475990176,0.846680939,0.038868174,0.491028786,0.868051648,0.049198058,0.482185781,0.85601753,0.029796906,0.510770082,0.858614266,0.042782597,0.527714968,0.858430207,0.051031012,0.540378451,0.857722282,0.056387059,0.479495883,0.894784927,0.023258682,0.486766815,0.893222451,0.040396426,0.473327041,0.886227965,0.051834837,0.459868401,0.882123232,0.058364071,0.466082871,0.926849008,0.017261399,0.468943357,0.920487463,0.032811224,0.454291016,0.911057413,0.040510703,0.443190128,0.903591871,0.043853227,0.448715121,0.950340748,0.01178601,0.453390032,0.943236828,0.022400068,0.44122839,0.931657434,0.028097676,0.429730833,0.923507333,0.032197718
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360301614,0.868701696,0,0.37972489,0.901509643,0.024909656,0.413212478,0.925021589,0.039330464,0.444797218,0.925325096,0.049080141,0.45991835,0.918074012,0.05877997,0.448207408,0.943744004,0.033596035,0.464818269,0.943161428,0.047054429,0.473394185,0.933632731,0.055219639,0.477925509,0.925693154,0.060307253,0.467044264,0.923452318,0.023143837,0.47039178,0.917306185,0.041371472,0.461608231,0.903783321,0.050585095,0.452352077,0.897032857,0.054769062,0.476897508,0.894735157,0.013856904,0.487694114,0.888953745,0.030536758,0.475087047,0.878868699,0.039559387,0.461839229,0.872697413,0.042136073,0.483895212,0.859793246,0.005124561,0.512636185,0.85414803,0.012387576,0.528723478,0.84895575,0.016845254,0.540483117,0.84770292,0.019553214
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347724468,0.892031848,0,0.385165364,0.851033032,0.017079372,0.428964972,0.850904405,0.022202203,0.452581048,0.874876261,0.023348881,0.458001435,0.900990605,0.025911488,0.466351271,0.864371181,0.016449166,0.502925754,0.857330143,0.018930504,0.525642276,0.858270228,0.019888652,0.543376446,0.861067116,0.020755451,0.467390507,0.90367794,0.007121435,0.46896404,0.904026926,0.016433954,0.453329355,0.902721822,0.024871733,0.440136582,0.8977772,0.029325888,0.457816005,0.937345743,-0.001537773,0.455972761,0.934677064,0.008147298,0.441148341,0.92939049,0.015581981,0.430017769,0.921171248,0.018636292,0.444963336,0.966391623,-0.010264189,0.442003548,0.963072538,-0.002300446,0.429769397,0.955870986,0.003149641,0.420693934,0.950249493,0.006633593
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340303987,0.898910403,0,0.358074576,0.938697934,0.023419892,0.39410004,0.95979178,0.036171954,0.4270356,0.957297802,0.045215786,0.440192193,0.946056008,0.054097094,0.429516256,0.967987835,0.02476537,0.461447835,0.95745647,0.036922108,0.478835523,0.948204935,0.045430422,0.492247134,0.93994081,0.050188988,0.44446981,0.949269891,0.014925751,0.45828867,0.933809996,0.030236345,0.448096871,0.919197381,0.040867809,0.43806681,0.911234856,0.046586972,0.452280819,0.919629872,0.006626431,0.470297575,0.908810318,0.020644169,0.458047628,0.898970783,0.030085593,0.444389313,0.892880142,0.03328668,0.457674772,0.883941114,-0.001014771,0.492527574,0.874302506,0.003039115,0.512152374,0.867173135,0.005869166,0.526424289,0.864934623,0.007720656
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338756889,0.910280883,0,0.377421618,0.864662528,0.008534281,0.420407802,0.863836348,0.012018899,0.444549352,0.888741553,0.014652154,0.44967562,0.914245486,0.018727811,0.453764856,0.889215171,0.003529038,0.492731452,0.875723064,0.006541427,0.51753664,0.871803284,0.009396781,0.538226485,0.872253597,0.011479674,0.449451834,0.93487674,0.000337835,0.464689761,0.921233058,0.009912051,0.452367187,0.913220108,0.020497283,0.438457519,0.90965414,0.026696082,0.436351508,0.967080832,-0.002182274,0.448775262,0.953972399,0.005639486,0.438545823,0.9429003,0.01315714,0.4268727,0.937153578,0.017044615,0.421968222,0.990681291,-0.004830812,0.432249784,0.978658378,0.00025833,0.423308551,0.966409445,0.004919598,0.412993252,0.960431516,0.008562639
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347288102,0.889516354,0,0.369775981,0.935016036,0.0178554,0.406731546,0.954362571,0.027217573,0.439714938,0.948240042,0.032661725,0.454192787,0.93530792,0.038872689,0.440664172,0.971825421,0.02327892,0.451838285,0.957410336,0.028332694,0.445105731,0.937861562,0.032851126,0.436250448,0.925829291,0.036225278,0.458092541,0.946587563,0.013014162,0.459578723,0.928424537,0.020904232,0.447004557,0.913132846,0.025789183,0.434785426,0.908402801,0.027824225,0.467713147,0.913604975,0.003192086,0.476643115,0.901383579,0.010553082,0.461797148,0.890515745,0.017394688,0.446754694,0.884517729,0.019943405,0.473241389,0.876323342,-0.006511935,0.504916787,0.87111038,-0.006828005,0.526263416,0.86607784,-0.005452574,0.54264015,0.86403507,-0.003881385
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361311704,0.901475668,0,0.394683301,0.847651124,0.016658397,0.437023431,0.839713097,0.025103049,0.467484921,0.862706125,0.031004937,0.478651285,0.891387701,0.038753666,0.478750676,0.86425215,0.019694775,0.511833966,0.864748776,0.028365141,0.531839252,0.864863276,0.034555472,0.546393573,0.864106655,0.038795397,0.479571968,0.902670503,0.013086891,0.485774547,0.909703493,0.026225585,0.471268296,0.904899538,0.037865244,0.458064288,0.899334073,0.044632334,0.468308419,0.936665416,0.007329762,0.467852831,0.935095727,0.020334838,0.453785598,0.928028822,0.029512795,0.44367519,0.9198699,0.033882823,0.452421069,0.962494493,0.00173639,0.453170955,0.955697834,0.011096564,0.441092879,0.947543681,0.017468695,0.43051368,0.941622972,0.021959234
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353688955,0.898742259,0,0.388022006,0.856851041,0.016414462,0.42890802,0.853156686,0.022796722,0.452502966,0.875917256,0.026909195,0.458023041,0.902000189,0.032342445,0.464021981,0.870054483,0.008310251,0.50436759,0.858079612,0.013647217,0.528747261,0.853574812,0.018206462,0.548413813,0.850284576,0.021256531,0.46391511,0.913535893,0.002152679,0.477442771,0.900847554,0.014511417,0.463013172,0.892170489,0.027299605,0.450228751,0.888424814,0.034515664,0.452964336,0.948039651,-0.002470302,0.462387055,0.933071196,0.009296234,0.449381322,0.923057258,0.01840687,0.438103646,0.9190135,0.022154551,0.43949452,0.973141074,-0.006659617,0.446754336,0.959833384,0.001589341,0.435958862,0.948837399,0.00769417,0.42525807,0.945021808,0.011442132
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341549218,0.903000414,0,0.373016357,0.853546739,0.01348009,0.415968359,0.845517099,0.018507196,0.443178892,0.866405964,0.022025168,0.449516803,0.891919911,0.026760049,0.453082383,0.862575531,0.002776097,0.495128602,0.845666051,0.00616733,0.520674765,0.838929832,0.010409239,0.541684389,0.834842801,0.013343361,0.45263508,0.90824616,-0.002563206,0.471652269,0.898177326,0.007500133,0.456562936,0.89098537,0.020838957,0.440657645,0.887829483,0.029046606,0.440905273,0.945486009,-0.006542209,0.457408965,0.934708238,0.002235594,0.444855303,0.925836802,0.012307702,0.431697071,0.922193825,0.017424939,0.426028311,0.974586487,-0.010210725,0.438717097,0.963076472,-0.004209755,0.429382473,0.951868415,0.002150421,0.417576104,0.946633875,0.006602298
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336203694,0.899173021,0,0.370524168,0.850188076,0.014358549,0.413784623,0.843137205,0.019943714,0.440292895,0.861992121,0.023921777,0.448086083,0.885062873,0.029362306,0.448527336,0.853934944,0.003824304,0.490927339,0.83283174,0.009213168,0.518308818,0.821771145,0.014342439,0.540815413,0.81483537,0.017823832,0.450997353,0.897303164,-0.001409312,0.46925509,0.881824255,0.011297964,0.455258429,0.874044299,0.025691373,0.44100967,0.872311175,0.034017526,0.442982882,0.932577372,-0.005083843,0.457315177,0.915469944,0.007481989,0.444887608,0.906582892,0.018711966,0.432221591,0.904444754,0.023652092,0.432662457,0.958871663,-0.008545994,0.447782516,0.943561375,0.000731908,0.439910769,0.931406438,0.007997979,0.429346859,0.927232325,0.012343308
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344364107,0.872605681,0,0.372842491,0.907529533,0.020229191,0.411993921,0.921774447,0.03002719,0.446512759,0.912475646,0.035992678,0.460637301,0.901416302,0.042587865,0.448475301,0.932220876,0.019770738,0.460249335,0.913260758,0.025672253,0.453099698,0.894948006,0.03137568,0.444777429,0.883898079,0.035084449,0.461091965,0.906132221,0.00855853,0.466258228,0.881460369,0.016918104,0.452797413,0.867784023,0.023084857,0.440118194,0.865118623,0.025858538,0.466652304,0.872163475,-0.001550277,0.480188608,0.855166376,0.006906348,0.464584321,0.846517861,0.014907919,0.448115647,0.843469977,0.017696688,0.468550295,0.833060384,-0.011209391,0.505033016,0.81972307,-0.011237443,0.530017257,0.807387233,-0.009817289,0.549983442,0.799819648,-0.008583667
I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350872219,0.864109397,0,0.379082948,0.902924657,0.018066131,0.418237239,0.917389154,0.027530584,0.448671281,0.907653987,0.032386933,0.463031739,0.89034605,0.037585039,0.450902134,0.922788441,0.02430735,0.462985247,0.916045606,0.029012691,0.455918431,0.902506471,0.03374216,0.445399761,0.89435786,0.03729764,0.466889441,0.893161416,0.013016824,0.469991952,0.885088265,0.020218927,0.456879199,0.879374087,0.024888825,0.443259418,0.879782677,0.027011601,0.473166972,0.857435703,0.001976194,0.483934581,0.852725387,0.007838054,0.468723446,0.84815526,0.013824644,0.452149242,0.846438289,0.016352057,0.4747141,0.819073617,-0.008962885,0.50801605,0.809812605,-0.011199502,0.53140372,0.800836504,-0.010755266,0.547483563,0.795141757,-0.009269007
want,0.695380211,0.926821411,0,0.717653275,0.896750331,-0.035391808,0.723645926,0.868718684,-0.062384039,0.717118561,0.86395061,-0.083319895,0.711803257,0.864880443,-0.103884362,0.675192237,0.862706065,-0.076816671,0.668618023,0.887455583,-0.109192021,0.663951576,0.88174659,-0.12607339,0.66154623,0.873549759,-0.135779157,0.649253786,0.876009941,-0.072105475,0.658150077,0.92030549,-0.106086031,0.663827419,0.927749157,-0.115804501,0.669147015,0.930725753,-0.121364675,0.633694649,0.895864785,-0.068324275,0.64372313,0.926572502,-0.09692321,0.649611592,0.92077297,-0.101853311,0.65641135,0.912377954,-0.104135968,0.624923944,0.915684104,-0.067398228,0.615017593,0.912764192,-0.091645062,0.607028246,0.895085931,-0.101275481,0.601617754,0.879117966,-0.106814884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
want,0.698065877,0.869553745,0,0.701674223,0.889183521,-0.006914426,0.704105437,0.92359215,-0.024509821,0.710553348,0.956376314,-0.041611057,0.719743133,0.981649339,-0.058394797,0.680194795,0.884456158,-0.053458791,0.665894866,0.927617669,-0.079948373,0.664304554,0.95786947,-0.092224859,0.668564141,0.979579508,-0.098338224,0.673390985,0.870730758,-0.060495645,0.685420215,0.933922052,-0.087011173,0.695186436,0.973167956,-0.090224661,0.703311861,0.99880147,-0.09262234,0.672662497,0.869481385,-0.065387532,0.690253437,0.935775161,-0.086162776,0.70397675,0.978476107,-0.080814026,0.716526151,1.004952312,-0.077270776,0.674577951,0.875433505,-0.070220947,0.693973005,0.930426955,-0.082475118,0.7093485,0.959041953,-0.078242682,0.723179162,0.976608813,-0.07538981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
